@relation shuttle

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute label {1,2,3,4,5,6,7}

@data
-0.616,-0.0257,0,0.014,-0.256,0.0249,0.137,0.265,0.151,1
-0.717,-0.0253,-0.125,0.014,-0.276,0.0244,0.098,0.258,0.151,1
-0.616,-0.0257,0.0469,0.014,-0.25,0.0268,0.176,0.265,0.145,1
-0.434,-0.0257,0.172,0.014,-0.224,0.0257,0.163,0.268,0.151,1
0.172,-0.0257,0.0469,0.0125,-0.378,0.0256,-0.333,0.4,0.402,5
-0.616,-0.0261,0.375,0.0145,-0.25,0.0256,0.451,0.335,0.145,1
-0.717,-0.0257,-0.0625,0.014,-0.263,0.0267,0.163,0.262,0.145,1
-0.737,-0.0257,0.188,0.0122,-0.276,0.0256,0.373,0.319,0.151,1
-0.434,-0.0257,-0.125,0.014,-0.436,0.0255,-0.098,0.422,0.363,4
-0.556,-0.0257,0.0156,0.0133,-0.237,0.0257,0.124,0.252,0.145,1
-0.677,-0.0257,-0.156,0.014,-0.263,0.0246,0.0458,0.242,0.151,1
0.495,-0.0247,0.266,0.014,-0.167,0.0266,-0.359,0.226,0.235,5
-0.798,-0.0257,0.156,0.0161,-0.365,0.0256,0.386,0.403,0.228,1
-0.717,-0.0251,-0.0938,0.014,-0.263,0.026,0.124,0.252,0.145,1
-0.717,-0.0257,0.0156,0.0143,-0.276,0.0251,0.229,0.287,0.151,1
-0.434,-0.0257,-0.109,0.014,-0.346,0.0234,-0.0719,0.335,0.273,4
-0.677,-0.0257,-0.0781,0.014,-0.256,0.0278,0.111,0.249,0.145,1
-0.434,-0.0257,0.156,0.0135,-0.282,0.025,0.137,0.323,0.209,4
-0.717,-0.0257,0.0156,0.014,-0.263,0.0258,0.216,0.274,0.145,1
-0.677,-0.0263,-0.125,0.014,-0.263,0.0256,0.085,0.249,0.151,1
-0.636,-0.0255,0.0156,0.014,-0.256,0.0255,0.163,0.268,0.151,1
-0.636,-0.0257,0.0156,0.014,-0.256,0.0252,0.163,0.268,0.151,1
-0.737,-0.0257,0.0156,0.014,-0.276,0.0255,0.216,0.284,0.151,1
-0.434,-0.0259,-0.0469,0.0143,-0.224,0.0256,-0.0196,0.223,0.145,1
-0.414,-0.0257,-0.141,0.014,-0.442,0.026,-0.111,0.429,0.376,4
-0.515,-0.0259,-0.0313,0.014,-0.231,0.026,0.0458,0.236,0.145,1
-0.717,-0.0257,-0.0938,0.0145,-0.263,0.026,0.124,0.255,0.145,1
-0.798,-0.0257,-0.0625,0.014,-0.314,0.0248,0.203,0.31,0.177,1
-0.414,-0.0249,0.156,0.014,-0.25,0.0256,0.137,0.291,0.177,4
-0.798,-0.0257,-0.0938,0.0127,-0.308,0.0268,0.176,0.294,0.17,1
-0.434,-0.0257,-0.125,0.014,-0.321,0.0241,-0.098,0.307,0.248,4
-0.657,-0.0255,-0.0938,0.014,-0.256,0.0261,0.085,0.246,0.145,1
-0.798,-0.0257,-0.141,0.0151,-0.308,0.0252,0.15,0.287,0.17,1
-0.414,-0.0261,0.188,0.014,-0.237,0.0263,0.163,0.287,0.164,4
-0.455,-0.0257,-0.109,0.0145,-0.224,0.0256,-0.0588,0.21,0.145,1
-0.798,-0.0257,0.109,0.014,-0.333,0.0267,0.346,0.361,0.196,1
0.515,-0.0257,0.266,0.014,-0.173,0.0255,-0.359,0.239,0.248,5
-0.616,-0.0257,0,0.0143,-0.25,0.0258,0.137,0.258,0.145,1
-0.434,-0.0257,0.125,0.0138,-0.237,0.0255,0.111,0.274,0.164,4
-0.434,-0.0257,-0.141,0.0133,-0.436,0.0239,-0.098,0.419,0.363,4
-0.798,-0.0257,0.375,0.0122,-0.308,0.0256,0.569,0.393,0.17,1
0.0909,-0.0257,0.0156,0.014,-0.468,0.0263,-0.32,0.483,0.479,5
-0.414,-0.0249,0.188,0.0133,-0.237,0.0254,0.15,0.287,0.17,4
-0.677,-0.0257,0.0156,0.0133,-0.263,0.0248,0.176,0.274,0.151,1
-0.798,-0.0257,0.125,0.014,-0.365,0.0238,0.359,0.4,0.235,1
-0.414,-0.0251,0.156,0.014,-0.263,0.025,0.15,0.307,0.19,4
-0.717,-0.0249,-0.141,0.014,-0.263,0.0271,0.085,0.246,0.145,1
-0.798,-0.0257,0.172,0.0145,-0.308,0.0256,0.399,0.352,0.17,1
-0.798,-0.0257,0.125,0.014,-0.308,0.026,0.346,0.339,0.17,1
-0.798,-0.0257,0.0781,0.014,-0.333,0.0275,0.32,0.358,0.196,1
-0.515,-0.0257,0.0469,0.014,-0.231,0.0258,0.111,0.252,0.145,1
-0.657,-0.0255,-0.0938,0.014,-0.263,0.024,0.085,0.252,0.151,1
-0.576,-0.0259,-0.0625,0.014,-0.237,0.0278,0.0588,0.236,0.145,1
-0.636,-0.0257,-0.0625,0.0151,-0.25,0.0271,0.085,0.242,0.145,1
-0.677,-0.0263,-0.0469,0.014,-0.256,0.0274,0.137,0.255,0.145,1
-0.636,-0.0261,-0.125,0.014,-0.256,0.0238,0.0458,0.242,0.151,1
-0.778,-0.0251,-0.141,0.014,-0.276,0.0265,0.124,0.252,0.145,1
-0.798,-0.0257,0.359,0.0125,-0.301,0.0255,0.556,0.38,0.164,1
-0.434,-0.0255,0.0156,0.014,-0.224,0.0252,0.0196,0.236,0.151,1
-0.798,-0.0259,-0.0781,0.014,-0.34,0.0251,0.19,0.332,0.203,1
-0.556,-0.0255,0.0156,0.014,-0.25,0.0247,0.124,0.262,0.151,1
-0.434,-0.0257,-0.109,0.0135,-0.372,0.0256,-0.0719,0.358,0.299,4
-0.596,-0.0257,0,0.0153,-0.25,0.0256,0.124,0.258,0.145,1
-0.616,-0.0259,-0.125,0.0133,-0.25,0.0254,0.0458,0.233,0.145,1
-0.434,-0.0257,0.172,0.014,-0.237,0.0251,0.163,0.284,0.164,4
-0.798,-0.0257,-0.141,0.014,-0.276,0.0264,0.124,0.252,0.145,1
-0.414,-0.0249,0.188,0.014,-0.231,0.0257,0.15,0.278,0.158,4
-0.657,-0.0247,-0.0313,0.014,-0.256,0.0263,0.137,0.258,0.145,1
-0.434,-0.0257,-0.109,0.0153,-0.365,0.0261,-0.0719,0.352,0.293,4
-0.657,-0.0257,-0.125,0.014,-0.256,0.0256,0.0588,0.239,0.145,1
-0.778,-0.0255,-0.156,0.014,-0.276,0.0275,0.111,0.249,0.145,1
-0.434,-0.0257,-0.0469,0.014,-0.526,0.0252,-0.0327,0.528,0.453,4
-0.798,-0.0257,-0.109,0.014,-0.365,0.0262,0.163,0.352,0.228,1
-0.414,-0.0257,-0.0625,0.014,-0.404,0.0261,-0.0458,0.4,0.331,4
0.0909,-0.0251,-0.0156,0.014,-0.436,0.0269,-0.333,0.445,0.447,5
-0.434,-0.0257,0.188,0.014,-0.237,0.0237,0.163,0.287,0.164,4
-0.798,-0.0257,0.344,0.0161,-0.314,0.0256,0.529,0.393,0.183,1
-0.798,-0.0257,0.141,0.0148,-0.359,0.0256,0.373,0.393,0.222,1
-0.657,-0.0257,-0.0781,0.014,-0.256,0.0257,0.098,0.249,0.145,1
-0.475,-0.0257,0,0.0138,-0.224,0.0256,0.0458,0.233,0.145,1
0.0707,-0.0251,-0.0156,0.014,-0.532,0.0243,-0.32,0.544,0.543,5
-0.576,-0.0257,-0.125,0.0133,-0.25,0.0256,0.00654,0.233,0.151,1
-0.798,-0.0257,0.328,0.0122,-0.314,0.0256,0.529,0.39,0.183,1
-0.798,-0.0257,-0.141,0.0133,-0.308,0.0266,0.137,0.284,0.17,1
0.0909,-0.0257,0,0.013,-0.468,0.0256,-0.32,0.48,0.479,5
-0.798,-0.0257,-0.0781,0.0143,-0.346,0.0264,0.19,0.342,0.215,1
0.495,-0.0257,0.266,0.014,-0.173,0.0239,-0.359,0.236,0.248,5
-0.798,-0.0257,-0.0625,0.0138,-0.282,0.0254,0.203,0.274,0.145,1
-0.798,-0.0257,-0.156,0.0135,-0.321,0.0253,0.124,0.3,0.19,1
-0.616,-0.0257,-0.0156,0.0127,-0.25,0.0263,0.137,0.255,0.145,1
-0.414,-0.0257,0.0938,0.014,-0.391,0.026,0.085,0.416,0.318,4
-0.414,-0.0257,-0.0781,0.014,-0.224,0.0251,-0.0588,0.217,0.151,1
-0.576,-0.0257,0.0313,0.0161,-0.25,0.0256,0.137,0.265,0.151,1
-0.657,-0.0263,0.0156,0.0122,-0.256,0.0256,0.19,0.268,0.145,1
-0.616,-0.0247,-0.0625,0.0156,-0.25,0.0256,0.0719,0.242,0.145,1
-0.798,-0.0257,0.0781,0.0122,-0.282,0.0256,0.307,0.303,0.151,1
-0.798,-0.0251,-0.0938,0.014,-0.314,0.0266,0.163,0.303,0.183,1
-0.616,-0.0257,-0.0469,0.0145,-0.25,0.0262,0.098,0.246,0.145,1
-0.798,-0.0265,0.266,0.014,-0.282,0.0263,0.477,0.345,0.151,1
-0.616,-0.0257,0.0156,0.0143,-0.256,0.0246,0.163,0.268,0.151,1
-0.778,-0.0257,0.266,0.014,-0.276,0.0259,0.464,0.335,0.145,1
-0.717,-0.0257,-0.0625,0.014,-0.276,0.0241,0.15,0.268,0.151,1
0.0505,-0.0253,-0.0313,0.014,-0.487,0.0256,-0.32,0.493,0.492,5
0.131,-0.0257,0.0156,0.014,-0.404,0.0278,-0.333,0.419,0.421,5
-0.798,-0.0255,-0.156,0.0158,-0.288,0.0256,0.111,0.265,0.158,1
-0.798,-0.0257,0.359,0.0153,-0.282,0.0256,0.556,0.364,0.145,1
-0.636,-0.0255,0.359,0.014,-0.25,0.0273,0.438,0.329,0.145,1
-0.657,-0.0263,0.0469,0.014,-0.263,0.0234,0.203,0.281,0.151,1
-0.434,-0.0257,-0.125,0.014,-0.276,0.0257,-0.085,0.258,0.196,4
-0.798,-0.0257,-0.125,0.014,-0.308,0.0275,0.163,0.291,0.17,1
-0.798,-0.0259,0.141,0.014,-0.282,0.0258,0.373,0.319,0.151,1
-0.556,-0.0257,0.0469,0.014,-0.237,0.0259,0.137,0.258,0.145,1
-0.798,-0.0257,0.109,0.0138,-0.314,0.0263,0.346,0.345,0.183,1
-0.475,-0.0257,0,0.014,-0.231,0.0243,0.0458,0.239,0.151,1
-0.434,-0.0257,0.188,0.0122,-0.237,0.0256,0.163,0.287,0.164,4
-0.657,-0.0259,-0.141,0.014,-0.256,0.026,0.0458,0.236,0.145,1
-0.475,-0.0257,-0.0938,0.014,-0.224,0.026,-0.0327,0.21,0.145,1
-0.394,-0.0261,-0.0313,0.014,-0.218,0.0256,-0.0327,0.217,0.145,1
-0.798,-0.0257,0.297,0.012,-0.308,0.0256,0.503,0.377,0.17,1
-0.737,-0.0257,-0.125,0.0148,-0.276,0.0256,0.124,0.258,0.151,1
-0.798,-0.0257,-0.0313,0.014,-0.404,0.0246,0.242,0.409,0.273,1
-0.556,-0.0253,-0.109,0.014,-0.25,0.0252,0.00654,0.236,0.151,1
-0.657,-0.0257,0,0.014,-0.263,0.0235,0.163,0.274,0.151,1
-0.414,-0.0257,-0.109,0.014,-0.224,0.0249,-0.085,0.21,0.151,1
-0.596,-0.0247,-0.125,0.014,-0.25,0.0256,0.0196,0.23,0.145,1
-0.414,-0.0257,-0.125,0.014,-0.321,0.0261,-0.085,0.307,0.248,4
-0.636,-0.0253,-0.0938,0.014,-0.25,0.0278,0.0588,0.236,0.145,1
-0.434,-0.0257,-0.109,0.014,-0.25,0.0274,-0.0719,0.236,0.17,4
-0.798,-0.0257,-0.109,0.014,-0.346,0.027,0.163,0.335,0.215,1
-0.717,-0.0257,0.234,0.0161,-0.276,0.0254,0.412,0.332,0.151,1
-0.434,-0.0261,-0.141,0.014,-0.455,0.0254,-0.098,0.435,0.383,4
-0.657,-0.0259,0.0625,0.014,-0.256,0.0256,0.216,0.278,0.145,1
-0.798,-0.0257,-0.0938,0.014,-0.391,0.0254,0.19,0.38,0.254,1
-0.576,-0.0259,-0.0156,0.014,-0.25,0.0256,0.098,0.252,0.151,1
-0.636,-0.0257,-0.0625,0.014,-0.25,0.0275,0.098,0.246,0.145,1
-0.677,-0.0259,0,0.014,-0.263,0.0256,0.176,0.274,0.151,1
-0.737,-0.0257,0.0156,0.0133,-0.276,0.0256,0.216,0.284,0.151,1
-0.616,-0.0255,0.0156,0.014,-0.25,0.0256,0.15,0.262,0.145,1
-0.414,-0.0261,-0.125,0.0122,-0.321,0.0245,-0.085,0.307,0.248,4
-0.758,-0.0257,-0.0938,0.0148,-0.276,0.0256,0.15,0.265,0.145,1
-0.677,-0.0257,-0.156,0.014,-0.256,0.0274,0.0458,0.233,0.145,1
-0.677,-0.0257,0.359,0.0145,-0.263,0.0249,0.477,0.348,0.151,1
-0.798,-0.0257,0.156,0.014,-0.308,0.0278,0.386,0.348,0.17,1
-0.798,-0.0257,-0.0938,0.014,-0.308,0.026,0.176,0.297,0.17,1
-0.636,-0.0257,0.0469,0.0138,-0.256,0.0255,0.203,0.274,0.145,1
-0.758,-0.0259,-0.0938,0.0138,-0.276,0.0256,0.15,0.262,0.145,1
-0.677,-0.0257,0,0.014,-0.256,0.0263,0.176,0.265,0.145,1
-0.798,-0.0257,-0.125,0.014,-0.333,0.0277,0.15,0.316,0.196,1
-0.657,-0.0251,0.0781,0.014,-0.263,0.0243,0.242,0.291,0.151,1
-0.475,-0.0261,-0.0156,0.014,-0.224,0.0256,0.0196,0.23,0.145,1
-0.657,-0.0257,-0.0938,0.014,-0.256,0.026,0.098,0.246,0.145,1
-0.293,-0.0257,0.375,0.0156,-0.205,0.0256,0.255,0.294,0.151,1
-0.616,-0.0249,-0.0469,0.014,-0.256,0.0249,0.098,0.255,0.151,1
-0.798,-0.0257,-0.125,0.014,-0.314,0.0256,0.163,0.3,0.177,1
-0.232,-0.0263,0.375,0.014,-0.192,0.0256,0.216,0.278,0.145,1
-0.455,-0.0255,-0.0156,0.014,-0.224,0.0256,0.0327,0.23,0.145,1
-0.636,-0.0255,0.0313,0.0148,-0.256,0.0256,0.176,0.271,0.151,1
-0.677,-0.0257,-0.0781,0.014,-0.263,0.0243,0.111,0.258,0.151,1
-0.354,-0.0257,0.0156,0.014,-0.218,0.0235,-0.00654,0.23,0.151,1
-0.434,-0.0257,0.125,0.014,-0.397,0.0249,0.124,0.432,0.325,4
-0.556,-0.0257,0.328,0.014,-0.237,0.0258,0.359,0.316,0.145,1
-0.636,-0.0257,-0.141,0.0125,-0.256,0.0256,0.0327,0.236,0.151,1
-0.414,-0.0257,-0.109,0.014,-0.378,0.0247,-0.085,0.368,0.305,4
-0.636,-0.0255,-0.0938,0.014,-0.256,0.0249,0.0588,0.246,0.151,1
-0.616,-0.0259,0,0.0133,-0.25,0.0253,0.137,0.258,0.145,1
0.576,-0.0253,0.344,0.0151,-0.167,0.0258,-0.359,0.246,0.254,5
-0.596,-0.0255,-0.0781,0.014,-0.25,0.0256,0.0588,0.242,0.145,1
-0.616,-0.0257,0.109,0.0143,-0.25,0.0256,0.216,0.278,0.145,1
-0.414,-0.0247,0.0156,0.014,-0.218,0.0269,0.0196,0.226,0.145,1
-0.0101,-0.0257,-0.0625,0.014,-0.532,0.0243,-0.307,0.535,0.531,5
-0.778,-0.0253,-0.0313,0.014,-0.276,0.0275,0.216,0.274,0.145,1
-0.414,-0.0257,-0.0625,0.0138,-0.41,0.0256,-0.0458,0.409,0.344,4
-0.434,-0.0259,0.203,0.014,-0.263,0.0252,0.176,0.316,0.19,4
-0.434,-0.0257,0.188,0.014,-0.25,0.0255,0.163,0.294,0.17,4
-0.657,-0.0257,0.0156,0.014,-0.263,0.0251,0.19,0.278,0.151,1
-0.697,-0.0257,0.188,0.0143,-0.263,0.0256,0.346,0.313,0.145,1
-0.798,-0.0257,-0.109,0.014,-0.391,0.0266,0.163,0.374,0.254,1
-0.798,-0.0257,-0.0938,0.014,-0.365,0.0259,0.176,0.352,0.228,1
-0.414,-0.0257,-0.0625,0.014,-0.442,0.0264,-0.0458,0.445,0.376,4
-0.636,-0.0257,0.0469,0.0138,-0.256,0.0246,0.176,0.274,0.151,1
-0.616,-0.0259,0.234,0.0143,-0.25,0.0256,0.333,0.307,0.145,1
-0.556,-0.0259,-0.0625,0.0127,-0.237,0.025,0.0458,0.236,0.145,1
-0.697,-0.0247,-0.0156,0.014,-0.263,0.0256,0.176,0.271,0.151,1
-0.556,-0.0257,0.156,0.0143,-0.237,0.0261,0.242,0.281,0.145,1
-0.798,-0.0257,-0.172,0.014,-0.301,0.0257,0.111,0.271,0.164,1
0.0909,-0.0261,0,0.013,-0.526,0.0256,-0.32,0.538,0.537,5
-0.657,-0.0257,0.0156,0.014,-0.256,0.027,0.19,0.268,0.145,1
-0.475,-0.0259,0.0156,0.014,-0.231,0.0246,0.0588,0.246,0.151,1
-0.677,-0.0259,0,0.0133,-0.256,0.0249,0.176,0.265,0.145,1
-0.697,-0.0249,0.0156,0.0145,-0.263,0.0256,0.203,0.278,0.151,1
-0.798,-0.0249,-0.0625,0.014,-0.282,0.0255,0.19,0.274,0.151,1
-0.556,-0.0263,0.0156,0.014,-0.25,0.0236,0.124,0.262,0.151,1
-0.677,-0.0257,-0.0781,0.013,-0.263,0.0252,0.111,0.258,0.151,1
-0.798,-0.0257,-0.141,0.014,-0.288,0.0266,0.137,0.271,0.158,1
-0.636,-0.0257,-0.0313,0.0135,-0.256,0.0238,0.111,0.258,0.151,1
-0.798,-0.0257,-0.0938,0.014,-0.308,0.0256,0.19,0.297,0.17,1
-0.636,-0.0267,-0.109,0.014,-0.256,0.0256,0.0719,0.242,0.145,1
-0.556,-0.0257,0.328,0.0133,-0.237,0.0272,0.373,0.316,0.145,1
-0.717,-0.0257,0,0.014,-0.263,0.027,0.203,0.274,0.145,1
-0.717,-0.0257,-0.0469,0.014,-0.263,0.0272,0.163,0.265,0.145,1
-0.556,-0.0257,0.0625,0.0158,-0.237,0.0258,0.15,0.262,0.145,1
-0.798,-0.0257,-0.0313,0.014,-0.41,0.0251,0.229,0.416,0.28,1
0.0909,-0.0257,0,0.014,-0.526,0.0258,-0.32,0.538,0.537,5
-0.576,-0.0257,0,0.014,-0.25,0.0253,0.111,0.258,0.151,1
0.0707,-0.0257,-0.0156,0.0143,-0.526,0.0266,-0.307,0.538,0.537,5
-0.434,-0.0257,-0.125,0.014,-0.41,0.0248,-0.098,0.396,0.338,4
-0.212,-0.0257,0.375,0.014,-0.179,0.0272,0.19,0.268,0.145,1
-0.636,-0.0257,0.0625,0.014,-0.256,0.0251,0.203,0.278,0.151,1
-0.636,-0.0257,0.0156,0.0148,-0.256,0.0256,0.163,0.268,0.151,1
-0.798,-0.0257,-0.125,0.014,-0.321,0.0244,0.15,0.307,0.19,1
-0.798,-0.0257,0.109,0.0148,-0.372,0.0258,0.346,0.403,0.241,1
-0.616,-0.0259,0.0313,0.014,-0.25,0.0256,0.163,0.265,0.145,1
0.0909,-0.0249,-0.0156,0.0143,-0.462,0.0256,-0.32,0.47,0.473,5
-0.798,-0.0257,-0.0625,0.014,-0.288,0.026,0.216,0.287,0.151,1
0.0909,-0.0247,-0.0156,0.014,-0.474,0.0256,-0.32,0.486,0.486,5
-0.798,-0.0257,0.313,0.014,-0.301,0.0255,0.516,0.371,0.164,1
-0.778,-0.0257,-0.109,0.0161,-0.276,0.0256,0.15,0.258,0.145,1
-0.798,-0.0257,-0.0938,0.014,-0.372,0.025,0.19,0.364,0.235,1
-0.697,-0.0253,-0.125,0.0161,-0.263,0.0256,0.085,0.249,0.145,1
-0.434,-0.0257,-0.0938,0.014,-0.372,0.0249,-0.0719,0.361,0.299,4
-0.636,-0.0259,0.0156,0.0153,-0.256,0.0256,0.176,0.268,0.145,1
-0.414,-0.0253,0.0938,0.014,-0.41,0.0256,0.085,0.441,0.344,4
-0.677,-0.0257,0.0156,0.014,-0.256,0.0264,0.176,0.268,0.145,1
-0.515,-0.0257,-0.109,0.0127,-0.231,0.0257,-0.0196,0.217,0.145,1
-0.697,-0.0249,-0.156,0.014,-0.263,0.0256,0.0458,0.242,0.151,1
-0.798,-0.0247,-0.156,0.014,-0.333,0.0275,0.124,0.307,0.196,1
-0.414,-0.0257,0.344,0.0143,-0.218,0.0256,0.294,0.294,0.145,1
0.0505,-0.0259,-0.0313,0.0115,1,0.495,-0.32,-1,-1,5
-0.616,-0.0257,-0.0156,0.0143,-0.25,0.0258,0.124,0.252,0.145,1
-0.434,-0.0257,0.203,0.014,-0.25,0.0255,0.176,0.297,0.17,4
-0.798,-0.0257,-0.125,0.014,-0.314,0.0278,0.15,0.297,0.177,1
-0.798,-0.0257,-0.0625,0.014,-0.404,0.0256,0.203,0.403,0.273,1
-0.434,-0.0257,-0.125,0.014,-0.474,0.0252,-0.098,0.464,0.408,4
-0.697,-0.0247,0,0.014,-0.263,0.0256,0.19,0.274,0.151,1
-0.798,-0.0257,-0.109,0.014,-0.346,0.0268,0.163,0.335,0.215,1
-0.657,-0.0253,-0.0313,0.014,-0.263,0.024,0.137,0.265,0.151,1
-0.434,-0.0259,-0.0781,0.014,-0.224,0.0256,-0.0458,0.217,0.145,1
-0.636,-0.0257,0.0156,0.014,-0.256,0.0253,0.163,0.268,0.151,1
-0.657,-0.0265,-0.141,0.014,-0.256,0.0256,0.0327,0.236,0.145,1
-0.596,-0.0249,-0.0625,0.0145,-0.25,0.0256,0.0719,0.246,0.145,1
-0.556,-0.0257,-0.0313,0.014,-0.237,0.0275,0.0719,0.242,0.145,1
-0.798,-0.0257,-0.0781,0.014,-0.282,0.027,0.19,0.274,0.145,1
-0.798,-0.0265,-0.141,0.014,-0.404,0.0256,0.137,0.387,0.273,1
-0.758,-0.0253,-0.0938,0.0133,-0.276,0.0252,0.163,0.265,0.145,1
-0.717,-0.0259,-0.0781,0.014,-0.263,0.0261,0.137,0.258,0.145,1
-0.798,-0.0257,-0.141,0.014,-0.276,0.0258,0.137,0.252,0.145,1
-0.636,-0.0257,-0.0156,0.014,-0.256,0.0256,0.124,0.262,0.151,1
-0.798,-0.0257,-0.125,0.014,-0.288,0.0263,0.15,0.271,0.158,1
-0.434,-0.0259,-0.125,0.013,-0.41,0.0284,-0.098,0.396,0.338,4
-0.475,-0.0255,0.0156,0.014,-0.231,0.0242,0.0588,0.246,0.151,1
-0.434,-0.0257,-0.109,0.0143,-0.314,0.026,-0.0719,0.3,0.241,4
-0.636,-0.0257,0,0.014,-0.256,0.0515,0.163,0.265,0.145,1
-0.798,-0.0257,-0.0781,0.014,-0.372,0.0278,0.19,0.364,0.235,1
0.0505,-0.0259,-0.0313,0.0107,-0.417,0.0374,-0.32,0.425,0.428,5
-0.717,-0.0257,-0.0313,0.0151,-0.263,0.0277,0.176,0.265,0.145,1
-0.798,-0.0257,-0.0313,0.014,-0.391,0.0258,0.229,0.39,0.254,1
-0.414,-0.0259,0.109,0.014,-0.231,0.0256,0.098,0.262,0.158,4
-0.758,-0.0257,0.0156,0.014,-0.276,0.0256,0.242,0.287,0.145,1
-0.717,-0.0251,-0.125,0.014,-0.263,0.0265,0.098,0.249,0.145,1
-0.293,-0.0257,0.375,0.014,-0.199,0.0263,0.255,0.284,0.145,1
-0.434,-0.0257,-0.0625,0.014,-0.462,0.026,-0.0327,0.461,0.389,4
-0.717,-0.0257,-0.0938,0.0138,-0.263,0.0263,0.124,0.252,0.145,1
-0.677,-0.0255,-0.0313,0.0127,-0.263,0.0256,0.15,0.265,0.151,1
-0.414,-0.0257,-0.109,0.014,-0.346,0.0256,-0.085,0.335,0.273,4
-0.556,-0.0257,-0.0781,0.014,-0.237,0.0259,0.0327,0.233,0.145,1
-0.657,-0.0251,-0.0938,0.014,-0.256,0.0258,0.085,0.246,0.145,1
-0.798,-0.0257,-0.0781,0.014,-0.314,0.0272,0.19,0.307,0.183,1
-0.798,-0.0257,0.313,0.014,-0.346,0.0243,0.516,0.419,0.215,1
-0.616,-0.0257,0.0938,0.0153,-0.25,0.0256,0.216,0.274,0.145,1
-0.798,-0.0257,-0.0469,0.014,-0.346,0.0279,0.216,0.345,0.215,1
-0.657,-0.0257,-0.156,0.014,-0.256,0.0266,0.0327,0.233,0.145,1
-0.556,-0.0251,-0.0625,0.014,-0.237,0.0267,0.0588,0.236,0.145,1
-0.434,-0.0257,-0.0938,0.014,-0.34,0.0266,-0.0719,0.329,0.267,4
-0.717,-0.0247,0.0469,0.014,-0.263,0.0258,0.242,0.284,0.145,1
-0.798,-0.0257,-0.141,0.0127,-0.282,0.0245,0.137,0.262,0.151,1
-0.414,-0.0257,0.156,0.014,-0.25,0.0254,0.15,0.291,0.177,4
-0.414,-0.0257,0.172,0.0158,-0.224,0.0279,0.15,0.268,0.151,1
-0.636,-0.0257,-0.0313,0.0145,-0.256,0.0244,0.111,0.258,0.151,1
-0.717,-0.0259,0.0156,0.014,-0.276,0.0242,0.216,0.284,0.151,1
-0.798,-0.0257,-0.125,0.014,-0.378,0.0249,0.15,0.364,0.248,1
-0.798,-0.0255,0.0781,0.014,-0.308,0.0256,0.32,0.332,0.17,1
-0.475,-0.0257,0.0156,0.014,-0.231,0.0244,0.0588,0.246,0.151,1
-0.798,-0.0257,-0.0156,0.014,-0.333,0.0255,0.242,0.335,0.196,1
-0.798,-0.0253,-0.0625,0.0143,-0.282,0.0256,0.19,0.274,0.151,1
-0.475,-0.0247,-0.0156,0.014,-0.224,0.0276,0.0327,0.23,0.145,1
-0.717,-0.0257,-0.0156,0.0143,-0.276,0.0254,0.203,0.281,0.151,1
-0.576,-0.0259,-0.0313,0.014,-0.25,0.0255,0.0719,0.249,0.151,1
-0.697,-0.0253,-0.0469,0.0145,-0.263,0.0256,0.15,0.265,0.145,1
-0.434,-0.0259,0.188,0.014,-0.263,0.0256,0.163,0.31,0.19,4
-0.616,-0.0257,-0.0938,0.014,-0.25,0.0256,0.0588,0.236,0.145,1
0.172,-0.0257,0.0625,0.0143,-0.391,0.0253,-0.32,0.409,0.408,5
-0.798,-0.0257,-0.0781,0.013,-0.321,0.0256,0.19,0.316,0.19,1
-0.798,-0.0257,-0.125,0.014,-0.301,0.0238,0.163,0.281,0.164,1
-0.798,-0.0257,-0.0625,0.0125,-0.321,0.0256,0.203,0.316,0.19,1
-0.798,-0.0257,0.328,0.014,-0.314,0.0269,0.516,0.39,0.183,1
-0.434,-0.0257,-0.0469,0.014,-0.224,0.0563,-0.0327,0.223,0.151,1
-0.717,-0.0249,0.0156,0.014,-0.263,0.0269,0.216,0.278,0.145,1
-0.434,-0.0257,0.172,0.0138,-0.276,0.0255,0.163,0.316,0.196,4
-0.798,-0.0257,-0.0938,0.0138,-0.288,0.0256,0.163,0.278,0.158,1
-0.758,-0.0257,-0.0781,0.0161,-0.276,0.0256,0.163,0.265,0.145,1
-0.677,-0.0257,0.359,0.014,-0.263,0.0252,0.464,0.345,0.151,1
-0.515,-0.0257,0.0156,0.014,-0.231,0.0278,0.098,0.246,0.145,1
-0.798,-0.0257,-0.125,0.0158,-0.308,0.0257,0.15,0.291,0.17,1
-0.535,-0.0255,-0.109,0.0127,-0.237,0.0256,0.00654,0.226,0.145,1
-0.515,-0.0257,-0.0625,0.013,-0.231,0.0258,0.0196,0.23,0.145,1
-0.434,-0.0245,0.156,0.014,-0.237,0.0256,0.163,0.281,0.164,4
-0.576,-0.0255,-0.125,0.0127,-0.25,0.0256,0.00654,0.23,0.151,1
-0.434,-0.0257,0.156,0.014,-0.25,0.0274,0.15,0.291,0.17,4
-0.636,-0.0267,0.0156,0.014,-0.256,0.0256,0.163,0.268,0.151,1
-0.414,-0.0257,0.344,0.0153,-0.218,0.0256,0.294,0.294,0.145,1
-0.717,-0.0257,0.0625,0.014,-0.263,0.0274,0.255,0.287,0.145,1
