@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.118577,0.2125,0,0,0,0.062738,0.00084,0.040994,0.000697,0.14769,0.149919,0.180412,0.110678,0.839844,0.320331,0.301708,0.180412,0.419469,0.235917,brickface
0.612648,0.7375,0,0,0,0.146388,0.002333,0.111801,0.002703,0.427061,0.401945,0.501473,0.371784,0.548829,0.58747,0.155597,0.501473,0.300242,0.177088,path
0.889328,0.6875,0,0,0,0.104563,0.003303,0.053416,0.002071,0.396851,0.367909,0.47349,0.342945,0.531251,0.591017,0.166983,0.47349,0.315862,0.173021,path
0.41502,0.225,0,0.666667,0,0.076046,0.001669,0.050932,0.000597,0.422671,0.391411,0.494109,0.37646,0.505859,0.572104,0.222011,0.494109,0.287325,0.1613,cement
0.15415,0.025,0,0,0,0.043726,0.000961,0.032298,0.0008,0.49161,0.45543,0.573638,0.438814,0.447266,0.63948,0.170778,0.573638,0.286238,0.160034,cement
0.750988,0.375,0,0,0,0.038023,0.000786,0.024845,0.000856,0.313969,0.284441,0.378497,0.273577,0.554688,0.513002,0.26945,0.378497,0.322733,0.160748,cement
0.367589,0.233333,0,0,0,0.087453,0.003391,0.034783,0.000855,0.165505,0.166937,0.203976,0.123149,0.828125,0.352246,0.261859,0.203976,0.429897,0.232524,brickface
0.6917,0.733333,0,0,0,0.060837,0.001614,0.052174,0.001459,0.381876,0.357375,0.450662,0.332033,0.56836,0.549646,0.197344,0.450662,0.304126,0.175081,path
0.162055,0.516667,0,0,0,0.013308,0.000153,0.009938,0.000118,0.016783,0.009724,0.033873,0.005456,0.816406,0.213948,0.495256,0.033873,0.849735,0.181413,window
0.758893,0.545833,0,0.333333,0,0.013308,0.000063,0.038509,0.00011,0.033566,0.049433,0.03461,0.017147,0.976563,0.140662,0.457305,0.044919,0.646164,0.400916,brickface
0.264822,0.516667,0,0,0,0.028517,0.000482,0.007453,0.000192,0.043377,0.029173,0.069219,0.029618,0.755859,0.262412,0.476281,0.069219,0.617593,0.155465,window
0.952569,0.325,0,0,0,0.01711,0.000482,0.021118,0.000398,0.012652,0.005673,0.027246,0.003897,0.81836,0.200946,0.514231,0.027246,0.896296,0.169555,window
0.84585,0.933333,0,0,0,0.047529,0.001072,0.023603,0.000354,0.064033,0.049433,0.053019,0.089634,0.746094,0.089834,0.762808,0.084683,0.482192,0.906218,grass
0.517787,0.5125,0,0,0,0.091255,0.003182,0.03354,0.001114,0.043119,0.016207,0.075846,0.034295,0.664063,0.295509,0.512334,0.075846,0.833935,0.111281,foliage
0.525692,0.733333,0,0,0,0.064639,0.001528,0.047205,0.001287,0.413893,0.384117,0.491163,0.360092,0.519532,0.598109,0.166983,0.491163,0.307458,0.171041,path
0.067194,0.329167,0,0,0,0.036122,0.000377,0.014907,0.00016,0.019623,0.004052,0.045655,0.007015,0.753906,0.257683,0.485768,0.045655,0.926146,0.148899,foliage
0.229249,0.541667,0,0.333333,0,0.081749,0.001554,0.048447,0.000922,0.088304,0.057537,0.122975,0.08106,0.621095,0.315603,0.521821,0.122975,0.585775,0.100288,foliage
0.86166,0.6875,0,0,0.5,0.072243,0.001873,0.114286,0.00205,0.420347,0.388979,0.501473,0.36399,0.505859,0.618203,0.148008,0.501473,0.314462,0.17152,path
0.197628,0.220833,0,0,0,0.59886,0.001217,0.014907,0.000504,0.278854,0.256888,0.332106,0.24318,0.621095,0.450354,0.305503,0.332106,0.310101,0.171584,cement
0.090909,0.808333,0,0,0,0.076046,0.0016,0.053416,0.001796,0.390913,0.363047,0.462445,0.341387,0.541016,0.565012,0.199241,0.462445,0.303912,0.170232,path
0.328063,0.7875,0,0,0,0.161597,0.002726,0.055901,0.001104,0.395044,0.369531,0.46539,0.344504,0.556641,0.560284,0.19165,0.46539,0.300817,0.174106,path
0.083004,0.191667,0,0,0,0.030418,0.000747,0.014907,0.000353,0.879165,0.844411,0.930777,0.856583,0.328125,0.585106,0.373814,0.930777,0.175605,0.115359,sky
0.683794,0.7375,0,0,0,0.098859,0.002904,0.080745,0.001612,0.351408,0.331442,0.410898,0.307092,0.611328,0.497636,0.239089,0.410898,0.293991,0.177541,path
0.221344,0.783333,0,0,0,0.131179,0.00267,0.142857,0.002501,0.383167,0.349271,0.458762,0.335151,0.500001,0.582743,0.210625,0.458762,0.317006,0.162365,path
0.264822,0.779167,0,0,0.5,0.098859,0.002904,0.068323,0.002071,0.404856,0.375203,0.476436,0.356975,0.523438,0.568557,0.210625,0.476436,0.291301,0.165725,path
0.12253,0.35,0,0,0,0.043726,0.001049,0.049689,0.002233,0.021947,0.005673,0.049337,0.008574,0.748047,0.264776,0.480076,0.049337,0.919597,0.150991,foliage
0.525692,0.7625,0,0,0,0.089354,0.001229,0.11677,0.003199,0.411052,0.385738,0.474227,0.367886,0.552735,0.529551,0.244781,0.474227,0.273444,0.162849,path
0.517787,0.304167,0,0,0,0.102662,0.00124,0.019876,0.000329,0.061968,0.053485,0.078056,0.053001,0.791016,0.219858,0.510436,0.078056,0.380483,0.153532,cement
0.300395,0.104167,0,0,0,0.019011,0.000174,0.023603,0.000467,0.780277,0.71637,0.863767,0.75214,0.150391,0.71513,0.337761,0.863767,0.24634,0.11115,sky
0.209486,0.333333,0,0,0,0.04943,0.001554,0.018634,0.000184,0.022721,0.004052,0.053019,0.008574,0.730469,0.27896,0.474383,0.053019,0.944811,0.145108,foliage
0.549407,0.475,0,0,0,0.022814,0.000224,0.059627,0.002725,0.027369,0.011345,0.051546,0.017147,0.748047,0.250591,0.502846,0.051546,0.853199,0.137066,foliage
0.857708,0.433333,0,0,0,0.032319,0.000538,0.008696,0.000281,0.160083,0.141815,0.195139,0.140296,0.687499,0.334515,0.426945,0.195139,0.339149,0.151547,window
0.778656,0.483333,0,0,0,0.08365,0.004422,0.191305,0.042949,0.284018,0.277148,0.319587,0.252532,0.728516,0.36643,0.335864,0.319587,0.248999,0.192217,cement
0.592885,0.429167,0,0,0,0.020913,0.000198,0.02236,0.000385,0.043377,0.055105,0.049337,0.025721,0.943359,0.166667,0.447818,0.052283,0.537919,0.344109,brickface
0.928854,0.129167,0,0,0,0.024715,0.000467,0.031056,0.001039,0.943197,0.93436,0.970541,0.921273,0.49414,0.483451,0.375711,0.970541,0.125137,0.128947,sky
0.142292,0.641667,0,0,0,0.081749,0.008175,0.367701,0.017237,0.249678,0.224474,0.284241,0.236944,0.607422,0.353428,0.474383,0.284241,0.273647,0.097143,path
0.019763,0.166667,0,0,0,0.057034,0.002017,0.036025,0.00152,0.136587,0.136953,0.170103,0.100545,0.830078,0.321513,0.309297,0.170103,0.442861,0.230642,brickface
0.272727,0.204167,0,0,0,0.032319,0.001408,0.048447,0.000986,0.165764,0.163695,0.205449,0.125487,0.802735,0.358156,0.277039,0.205449,0.420823,0.225254,brickface
0.936759,0.704167,0,0.333333,0,0.019011,0.000344,0.038509,0.0012,0.094759,0.081037,0.078792,0.124707,0.742188,0.073286,0.793169,0.11782,0.376253,0.889657,grass
0.719368,0.533333,0,0,0,0.005703,0.000184,0.004969,0.000196,0.009553,0.006483,0.021355,0,0.847656,0.186761,0.508539,0.021355,1,0.210033,window
0.758893,0.229167,0,0.333333,0,0.047529,0.001453,0.019876,0.000438,0.663054,0.588331,0.787188,0.602492,0.111329,0.882979,0.106261,0.787188,0.320664,0.136819,sky
0.434783,0.933333,0,0,0,0.055133,0.001318,0.06087,0.001841,0.10896,0.0859,0.105302,0.13484,0.669921,0.135934,0.762808,0.127393,0.388096,0.967142,grass
0.470356,0.166667,0,0,0,0.036122,0.000718,0.045963,0.000536,0.867286,0.825769,0.935197,0.833981,0.283203,0.660756,0.296014,0.935197,0.197569,0.125039,sky
0.41502,0.4,0,0,0,0.038023,0.000726,0.014907,0.000304,0.157243,0.094814,0.238586,0.130943,0.36914,0.556737,0.379506,0.238586,0.638541,0.116694,foliage
0.928854,0.1125,0,0.333333,0,0.045627,0.001503,0.065838,0.001655,0.100697,0.073744,0.145803,0.078721,0.644531,0.368795,0.413662,0.145803,0.547232,0.144028,window
0.011858,0.829167,0,0,0,0.161597,0.004053,0.12795,0.001576,0.34676,0.322528,0.412371,0.300077,0.582031,0.526004,0.222011,0.412371,0.314278,0.174265,path
0.806324,0.745833,0,0,0,0.043726,0.001006,0.036025,0.000811,0.344953,0.326581,0.402062,0.301636,0.625,0.484634,0.24668,0.402062,0.290788,0.178805,path
0.3083,0.070833,0,0,0,0.146388,0.003793,0.018634,0.000475,0.435065,0.389789,0.5243,0.383475,0.400391,0.660756,0.182164,0.5243,0.324556,0.152251,cement
0.972332,0.433333,0,0,0,0.121673,0.001825,0.031056,0.000943,0.201137,0.181524,0.243741,0.17459,0.664063,0.380615,0.375711,0.243741,0.331663,0.160733,cement
0.213439,0.2875,0,0.333333,0,0.062738,0.004336,0.040994,0.000793,0.049316,0.02107,0.082474,0.041309,0.652343,0.299054,0.518026,0.082474,0.775282,0.10605,foliage
0.438735,0.791667,0,0,0,0.096958,0.001306,0.069565,0.001287,0.148464,0.121556,0.134757,0.18862,0.628906,0.096927,0.865275,0.178203,0.381912,0.932817,grass
0.770751,0.470833,0,0,0,0.007605,0.00003,0.018634,0.000281,0.043377,0.055105,0.049337,0.025721,0.943359,0.166667,0.447818,0.053019,0.542108,0.343994,brickface
0.735178,0.2875,0,0,0,0.045627,0.000717,0.029814,0.000513,0.282469,0.275527,0.315906,0.253312,0.728516,0.355791,0.352941,0.315906,0.24473,0.186404,cement
0.209486,0.508333,0,0,0,0.053232,0.001016,0.01118,0.000248,0.037439,0.026742,0.059646,0.024162,0.783203,0.243499,0.480076,0.059646,0.630471,0.168584,window
0.889328,0.3,0,0,0,0.030418,0.000523,0.023602,0.000366,0.631812,0.543761,0.774669,0.5643,0.025392,0.965721,0.056925,0.774669,0.362062,0.136252,sky
0.213439,0.404167,0,0,0,0.218631,0.022695,0.075776,0.007291,0.060418,0.037277,0.09352,0.047545,0.685547,0.301418,0.481973,0.09352,0.705482,0.130075,foliage
0.075099,0.525,0,0,0,0.003802,0.00003,0.006211,0.000013,0.001549,0,0.004418,0,0.861328,0.141844,0.567362,0.004418,0.666667,0.160731,foliage
0.185771,0.675,0,0,0,0.039924,0.001079,0.032298,0.001184,0.134005,0.119935,0.108983,0.173811,0.726563,0.039007,0.863378,0.164212,0.349656,0.870476,grass
0.16996,0.629167,0,0,0,0.030418,0.000459,0.043478,0.000979,0.170927,0.142626,0.159794,0.209664,0.611328,0.114657,0.853889,0.198085,0.347032,0.947955,grass
0.545455,0.725,0,0,0,0.068441,0.000638,0.027329,0.001374,0.412343,0.380875,0.486745,0.36321,0.507812,0.583924,0.201139,0.486745,0.29644,0.164206,path
0.936759,0.833333,0,0.333333,0,0.036122,0.000495,0.036025,0.000905,0.143042,0.117504,0.127393,0.183943,0.640626,0.086288,0.870967,0.173785,0.385282,0.924087,grass
0.715415,0.729167,0,0.333333,0,0.125475,0.002061,0.039752,0.000895,0.337723,0.319287,0.396907,0.292283,0.626953,0.492907,0.2315,0.396907,0.304522,0.181266,path
0.573123,0.470833,0,0,0,0.01711,0.000168,0.008696,0.000077,0.042086,0.054295,0.048601,0.023383,0.947266,0.169031,0.440228,0.05081,0.563492,0.341752,brickface
0.181818,0.741667,0,0,0,0.077947,0.00459,0.131677,0.010537,0.206559,0.1953,0.242268,0.179267,0.722656,0.3487,0.370019,0.242268,0.297413,0.184395,path
0.818182,0.225,0,0,0,0.047529,0.001247,0.591304,0.018421,0.395302,0.384117,0.427098,0.371784,0.660157,0.374704,0.388994,0.427098,0.19713,0.181647,cement
0.371542,0.15,0,0,0,0.024715,0.000332,0.03354,0.000345,0.74671,0.679903,0.853462,0.696802,0.140625,0.819149,0.180266,0.853462,0.275957,0.130834,sky
0.70751,0.4375,0,0,0,0.100761,0.001625,0.029814,0.000589,0.231346,0.212318,0.276141,0.20187,0.658204,0.398345,0.352941,0.276141,0.309461,0.165181,cement
0.201581,0.6625,0,0,0,0.019011,0.000459,0.021118,0.000281,0.177382,0.146678,0.167894,0.216679,0.591797,0.124113,0.857684,0.204713,0.349112,0.955844,grass
0.067194,0.008333,0,0,0,0.030418,0.000209,0.024845,0.000118,0.977796,0.979739,0.988217,0.963362,0.560547,0.410166,0.428842,0.988217,0.09906,0.127227,sky
0.173913,0.404167,0,0,0.5,0.872624,0.012902,0.609939,0.011491,0.347277,0.304701,0.405007,0.326578,0.449219,0.48818,0.411765,0.405007,0.358975,0.115701,foliage
0.683794,0.5875,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.679842,0.866667,0,0,0,0.095057,0.003525,0.063354,0.004769,0.038988,0.029984,0.028719,0.058457,0.794922,0.08747,0.719165,0.055228,0.561254,0.878735,grass
0.229249,0.354167,0,0,0,0.020913,0.000422,0.013665,0.000174,0.777955,0.754454,0.849041,0.72408,0.44336,0.654847,0.149905,0.849041,0.197734,0.162161,sky
0.695652,0.308333,0,0,0,0.028517,0.000168,0.019876,0.00031,0.65221,0.577796,0.782032,0.585345,0.117188,0.907801,0.060722,0.782032,0.328603,0.141438,sky
0.972332,0.775,0,0,0,0.011407,0.000045,0.013665,0.000045,0.041828,0.029984,0.02651,0.069368,0.773438,0.06383,0.777989,0.065538,0.617059,0.866313,grass
0.387352,0.495833,0,0,0,0.019011,0.000459,0.012422,0.000393,0.009553,0.00081,0.022091,0.004677,0.806641,0.190307,0.542694,0.022091,0.977778,0.136256,foliage
0.735178,0.629167,0,0,0,0.051331,0.001154,0.26087,0.052737,0.301318,0.268234,0.35567,0.275135,0.533204,0.460993,0.373814,0.35567,0.300182,0.110423,path
0.679842,0.5875,0,0,0,0.007605,0.00003,0.018634,0.00012,0.025045,0.019449,0.038292,0.016368,0.824219,0.1974,0.514231,0.038292,0.599735,0.177079,window
0.873518,0.179167,0,0,0,0.039924,0.000168,0.02236,0.000609,0.936484,0.930312,0.964656,0.911144,0.515626,0.485816,0.351044,0.964656,0.124312,0.13752,sky
0.837945,0.0125,0,0,0,0.036122,0.000579,0.037267,0.000962,0.815649,0.760129,0.888806,0.790335,0.19922,0.673759,0.356736,0.888806,0.222856,0.110643,sky
0.086957,0.308333,0,0,0,0.04943,0.001061,0.039752,0.000695,0.125227,0.137764,0.145066,0.091972,0.921875,0.252955,0.33017,0.145066,0.399751,0.280467,brickface
0.470356,0.2625,0,0,0,0.011407,0.00009,0.01118,0.000056,0.710047,0.649919,0.81664,0.653934,0.201173,0.809693,0.136622,0.81664,0.276784,0.139383,sky
0.15415,0.545833,0,0,0,0.009506,0.000137,0.004969,0.000124,0.008521,0.00081,0.023564,0,0.814453,0.202128,0.516129,0.023564,1,0.167203,window
0.55336,0.2375,0,0,0,0.04943,0.001016,0.048447,0.000633,0.189518,0.176661,0.244477,0.143413,0.716797,0.437352,0.233397,0.244477,0.445652,0.202342,brickface
0.699605,0.716667,0,0.333333,0,0.093156,0.002418,0.104348,0.002669,0.388589,0.362237,0.461708,0.33593,0.552735,0.572104,0.17647,0.461708,0.312366,0.175827,path
0.715415,0.5875,0,0,0,0.026616,0.00099,0.018634,0.000787,0.005422,0.002431,0.011046,0.002338,0.84961,0.156028,0.555977,0.011046,0.705556,0.160731,window
0.225296,0.4875,0,0.333333,0,0.10076,0.001771,0.054658,0.001213,0.114898,0.073744,0.171576,0.09431,0.53711,0.427896,0.42315,0.171576,0.613385,0.123179,foliage
0.980237,0.195833,0,0,0,0.045627,0.000951,0.006211,0.000236,0.061709,0.04376,0.096466,0.042089,0.722656,0.309693,0.432637,0.096466,0.607768,0.162265,window
0.853755,0.05,0,0,0,0.036122,0.000617,0.026087,0.000395,0.867544,0.816047,0.938882,0.840217,0.210937,0.677305,0.339658,0.938882,0.210162,0.113999,sky
0.328063,0.120833,0,0,0,0.039924,0.000168,0.027329,0.001528,0.8882,0.856561,0.94256,0.859704,0.347656,0.600472,0.33017,0.94256,0.174209,0.124454,sky
0.699605,0.133333,0,0,0,0.039924,0.001109,0.024845,0.000534,0.873226,0.843601,0.929306,0.840996,0.367187,0.605201,0.303605,0.929306,0.174948,0.130905,sky
0.367589,0.8875,0,0,0,0.047529,0.001856,0.021118,0.000398,0.093726,0.072934,0.078792,0.129384,0.691407,0.078014,0.834914,0.122238,0.457643,0.909154,grass
0.478261,0.395833,0,0.333333,0,0.055133,0.000601,0.036025,0.001969,0.160599,0.160454,0.198085,0.12081,0.81836,0.346336,0.280836,0.198085,0.423346,0.228187,brickface
0.098814,0.833333,0,0,0,0.057034,0.001479,0.037267,0.001314,0.114124,0.100486,0.097202,0.144973,0.736328,0.073286,0.798861,0.136966,0.333856,0.894079,grass
0.264822,0.483333,0,0,0,0.036122,0.000984,0.028571,0.000597,0.114124,0.079417,0.175257,0.082619,0.583985,0.449172,0.343453,0.175257,0.601444,0.170647,foliage
0.225296,0.470833,0,0.333333,0,0.038023,0.00115,0.012422,0.000342,0.008004,0.00081,0.018409,0.003897,0.81836,0.179669,0.548387,0.018409,0.984127,0.146027,foliage
0.450593,0.291667,0,0,0,0.024715,0.000652,0.016149,0.000281,0.738448,0.670179,0.827688,0.708494,0.132813,0.732861,0.326375,0.827688,0.26422,0.112017,sky
0.205534,0.6875,0,0,0,0.06654,0.000887,0.034783,0.00144,0.350634,0.331442,0.411634,0.303974,0.617187,0.504728,0.222011,0.411634,0.302421,0.180503,path
0.067194,0.316667,0,0,0,0.053232,0.001979,0.042236,0.00126,0.020398,0.008914,0.037555,0.01325,0.783203,0.21513,0.525617,0.037555,0.862771,0.13787,foliage
0.098814,0.454167,0,0,0,0.026616,0.001285,0.018634,0.000761,0.009295,0.00081,0.022091,0.003897,0.808594,0.191489,0.538899,0.022091,0.984127,0.146454,foliage
0.280632,0.083333,0,0,0,0.038023,0.001509,0.029814,0.000513,0.947589,0.947327,0.964656,0.928288,0.554688,0.434988,0.394686,0.964656,0.107616,0.133551,sky
0.375494,0.3375,0,0.333333,0,0.114068,0.003003,0.039752,0.00047,0.159567,0.158833,0.197349,0.120031,0.814453,0.347518,0.282733,0.197349,0.422223,0.230412,brickface
0.189723,0.420833,0,0.333333,0,0.045627,0.001389,0.034783,0.00124,0.026594,0.008104,0.047864,0.021824,0.730469,0.236406,0.542694,0.047864,0.867665,0.10297,foliage
0.604743,0.741667,0,0,0,0.053232,0.001056,0.032298,0.000621,0.417765,0.389789,0.496318,0.360872,0.531251,0.605201,0.144213,0.496318,0.312892,0.175698,path
0.225296,0.408333,0,0,0,0.039924,0.000629,0.023603,0.000354,0.291506,0.263371,0.35567,0.250194,0.572266,0.505911,0.263758,0.35567,0.334962,0.165091,cement
0.189723,0.129167,0,0,0,0.089354,0.000937,0.029814,0.000645,0.410536,0.369531,0.494109,0.360872,0.439453,0.62766,0.197344,0.494109,0.322931,0.155428,cement
0.146245,0.958333,0,0,0,0.070342,0.000579,0.034783,0.001028,0.099923,0.079417,0.092783,0.127046,0.691407,0.117021,0.772295,0.120029,0.399901,0.945713,grass
0.608696,0.120833,0,0,0,0.064639,0.00209,0.001242,0.000098,0.008779,0.008914,0.010309,0.007015,0.871094,0.137116,0.565465,0.010309,0.116667,0.24934,window
0.142292,0.429167,0,1,0,0.047529,0.002035,0.086957,0.002714,0.120062,0.138574,0.133284,0.088075,0.966797,0.219858,0.339658,0.13623,0.393691,0.316041,brickface
0.29249,0.266667,0,0,0,0.096958,0.00465,0.049689,0.002682,0.180997,0.170178,0.230486,0.138737,0.734375,0.408983,0.261859,0.230486,0.429663,0.204528,brickface
0.667984,0.55,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.395257,0.129167,0,0,0,0.038023,0.000612,0.026087,0.000537,0.955592,0.951375,0.977169,0.935303,0.523438,0.458629,0.387097,0.977169,0.115302,0.132096,sky
0.201581,0.229167,0,0.333333,0,0.039924,0.000258,0.040994,0.001531,0.796283,0.77958,0.853462,0.750582,0.486328,0.592199,0.208728,0.853462,0.174128,0.159955,sky
0.703557,0.629167,0,0,0,0.06654,0.001318,0.314287,0.004277,0.28092,0.252837,0.326215,0.259547,0.576172,0.41253,0.409867,0.326215,0.289652,0.118965,path
0.351779,0.416667,0,0,0,0.057034,0.001479,0.029814,0.000737,0.129874,0.144247,0.147275,0.097428,0.933594,0.242317,0.335864,0.147275,0.374312,0.28945,brickface
0.905138,0.441667,0,0,0,0.112167,0.000937,0.032298,0.000621,0.272141,0.244733,0.329897,0.236944,0.583985,0.470449,0.309297,0.329897,0.335026,0.158729,cement
0.071146,0.379167,0,0,0,0.13308,0.001513,0.026087,0.00045,0.406921,0.369531,0.486745,0.357754,0.466797,0.608747,0.201139,0.486745,0.317014,0.159437,cement
0.098814,0.233333,0,0.333333,0,0.034221,0.000896,0.054658,0.002298,0.139427,0.142626,0.171576,0.102104,0.84961,0.315603,0.299811,0.171576,0.436939,0.240473,brickface
0.865613,0.454167,0,0,0,0.013308,0.000063,0.008696,0.000045,0.006971,0,0.019882,0,0.820313,0.191489,0.527514,0.019882,1,0.160731,foliage
0.980237,0.675,0,0.333333,0,0.057034,0.00166,0.080745,0.001524,0.384716,0.354134,0.460972,0.332812,0.523438,0.586288,0.182164,0.460972,0.321085,0.169647,path
0.474308,0.741667,0,0,0,0.077947,0.002213,0.110559,0.002891,0.432741,0.399514,0.513991,0.378019,0.488281,0.621749,0.159392,0.513991,0.305404,0.167555,path
0.367589,0.520833,0,0,0,0.007605,0.00003,0.004969,0.000021,0.017816,0.007293,0.038292,0.006235,0.791016,0.230496,0.493358,0.038292,0.84709,0.164651,window
0.173913,0.325,0,0,0,0.026616,0.000344,0.017391,0.000342,0.016008,0.00081,0.04271,0.002338,0.757813,0.260047,0.478178,0.04271,0.986111,0.155739,foliage
0.241107,0.5375,0,0,0,0.08365,0.001016,0.031056,0.000494,0.160341,0.13047,0.213549,0.132502,0.603516,0.421986,0.368122,0.213549,0.444353,0.148401,cement
0.051383,0.520833,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,foliage
0.992095,0.525,0,0,0,0.030418,0.000549,0.013665,0.000514,0.005164,0.002431,0.011782,0.000779,0.851563,0.160756,0.546489,0.011782,0.75,0.175419,window
0.521739,0.708333,0,0,0,0.081749,0.002183,0.106832,0.002067,0.287634,0.275527,0.328424,0.25565,0.689454,0.392435,0.332069,0.328424,0.265619,0.176983,path
0.426877,0.370833,0,0,0,0.032319,0.000495,0.009938,0.000291,0.3984,0.376014,0.461708,0.352298,0.578125,0.527187,0.223909,0.461708,0.278963,0.172635,cement
0.747036,0.520833,0,0,0,0.077947,0.001542,0.063354,0.000441,0.033824,0.02107,0.056701,0.021824,0.769531,0.245863,0.489563,0.056701,0.709751,0.155739,cement
0.316206,0.479167,0,0,0.5,0.06654,0.001139,0.023603,0.000206,0.020656,0.004052,0.043446,0.012471,0.746094,0.242317,0.518026,0.043446,0.935706,0.127782,foliage
0.632411,0.529167,0,0,0,0.007605,0.000174,0.004969,0.000196,0.008521,0.003241,0.021355,0,0.832031,0.191489,0.516129,0.021355,1,0.185309,window
0.090909,0.195833,0,0,0,0.030418,0.000164,0.031056,0.001648,0.145882,0.145867,0.181148,0.108339,0.824219,0.332151,0.297913,0.181148,0.434743,0.230002,brickface
0.442688,0.504167,0,0,0,0.015209,0.000347,0.008696,0.000385,0.009037,0,0.022828,0.003118,0.804688,0.196217,0.535104,0.022828,1,0.14204,foliage
0.992095,0.295833,0,0,0,0.036122,0.000422,0.017391,0.000342,0.271109,0.252026,0.32106,0.236165,0.644531,0.432624,0.311195,0.32106,0.303876,0.171962,cement
0.640316,0.5875,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.482213,0.5875,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.438735,0.329167,0,0,0,0.252852,0.007004,0.028571,0.000635,0.45443,0.420584,0.528718,0.407637,0.476562,0.593381,0.216319,0.528718,0.278345,0.158293,cement
0.790514,0.716667,0,0,0,0.064639,0.001933,0.052174,0.00129,0.3669,0.346029,0.431517,0.318003,0.599609,0.526004,0.204933,0.431517,0.30372,0.179768,path
0.948617,0.516667,0,0,0,0.007605,0.00003,0.003727,0.000056,0.001033,0,0.002946,0,0.865234,0.137116,0.571157,0.002946,0.333333,0.160731,window
0.533597,0.758333,0,0,0,0.081749,0.001464,0.057143,0.001016,0.423187,0.397083,0.496318,0.370225,0.542969,0.580379,0.172675,0.496318,0.295304,0.173625,path
0.26087,0.220833,0,0,0,0.072243,0.002136,0.053416,0.002482,0.156727,0.160454,0.191458,0.116134,0.847656,0.332151,0.275142,0.191458,0.426923,0.240055,brickface
